work_year,experience_level,employment_type,job_title,salary_in_usd,company_size
2023,SE,FT,Research Scientist,205500,M
2023,SE,FT,Research Scientist,205500,M
2023,SE,FT,Research Scientist,205500,M
2023,SE,FT,Data Scientist,205485,M
2023,SE,FT,Data Scientist,205485,M
2024,SE,FT,Data Analytics Lead,205400,M
2023,SE,FT,Data Scientist,205400,M
2023,SE,FT,Machine Learning Engineer,205318,M
2022,SE,FT,Data Scientist,205300,L
2022,SE,FT,Data Scientist,205300,M
2022,SE,FT,Analytics Engineer,205300,M
2023,SE,FT,Analytics Engineer,205218,M
2023,SE,FT,Data Scientist,205150,M
2024,EX,FT,Head of Data,205000,M
2024,SE,FT,Data Engineer,205000,M
2024,SE,FT,Research Scientist,205000,M
2024,SE,FT,Data Scientist,205000,M
2024,SE,FT,Data Engineer,205000,M
2024,SE,FT,Data Scientist,205000,M
2024,SE,FT,Data Engineer,205000,M
2023,SE,FT,Business Intelligence Engineer,205000,M
2023,SE,FT,Machine Learning Engineer,205000,M
2023,SE,FT,Machine Learning Engineer,205000,M
2023,MI,FT,Data Scientist,205000,M
2023,SE,FT,Data Engineer,205000,M
2023,SE,FT,Machine Learning Engineer,205000,M
2023,SE,FT,Analytics Engineer,205000,M
2023,SE,FT,Data Scientist,205000,M
2023,SE,FT,Data Scientist,205000,M
2023,SE,FT,Research Scientist,205000,M
2023,SE,FT,Data Engineer,205000,M
2023,SE,FT,Analytics Engineer,205000,M
2023,SE,FT,Data Architect,205000,M
2023,EX,FT,Data Engineer,205000,M
2023,SE,FT,Applied Scientist,205000,M
2023,SE,FT,Applied Scientist,205000,M
2023,SE,FT,Data Scientist,205000,M
2023,SE,FT,Applied Scientist,205000,M
2023,SE,FT,Data Scientist,205000,M
2022,SE,FT,Data Engineer,205000,M
2022,SE,FT,Applied Scientist,205000,M
2022,SE,FT,Applied Scientist,205000,M
2022,SE,FT,Data Scientist,205000,M
2022,SE,FT,Applied Scientist,205000,M
2022,EX,FT,Head of Data,205000,M
2022,SE,FT,Data Scientist,205000,M
2024,SE,FT,Data Scientist,204800,M
2023,SE,FT,Data Engineer,204750,M
2024,SE,FT,Data Engineer,204662,M
2024,SE,FT,Data Analyst,204650,M
2024,SE,FT,Data Analyst,204650,M
2023,EN,FT,Applied Scientist,204620,L
2024,SE,FT,Machine Learning Scientist,204600,M
2024,SE,FT,Data Scientist,204600,M
2023,SE,FT,Machine Learning Engineer,204600,M
2023,SE,FT,Machine Learning Engineer,204600,M
2023,SE,FT,Machine Learning Engineer,204600,M
2023,SE,FT,Machine Learning Engineer,204600,M
2024,SE,FT,Business Intelligence Engineer,204500,M
2024,EX,FT,Data Engineer,204500,M
2024,EX,FT,Data Engineer,204500,M
2024,EX,FT,BI Developer,204500,M
2023,SE,FT,Machine Learning Engineer,204500,M
2023,SE,FT,Data Scientist,204500,M
2023,MI,FT,Machine Learning Engineer,204500,M
2023,MI,FT,Data Scientist,204500,M
2023,SE,FT,Machine Learning Engineer,204500,M
2023,MI,FT,Machine Learning Engineer,204500,M
2023,SE,FT,Machine Learning Engineer,204500,M
2023,SE,FT,Machine Learning Engineer,204500,M
2023,SE,FT,Machine Learning Engineer,204500,M
2023,SE,FT,Machine Learning Engineer,204500,M
2023,SE,FT,Machine Learning Modeler,204500,M
2023,SE,FT,Machine Learning Engineer,204500,M
2023,SE,FT,Machine Learning Engineer,204500,M
2023,MI,FT,Decision Scientist,204500,M
2023,SE,FT,Data Scientist,204500,M
2023,SE,FT,Machine Learning Engineer,204500,M
2023,MI,FT,Data Scientist,204500,M
2023,MI,FT,Machine Learning Engineer,204500,M
2023,SE,FT,Machine Learning Engineer,204500,M
2023,SE,FT,Data Science Lead,204500,M
2023,SE,FT,Machine Learning Engineer,204500,M
2023,SE,FT,Machine Learning Scientist,204500,M
2023,SE,FT,Machine Learning Engineer,204500,M
2023,SE,FT,Machine Learning Engineer,204500,M
2023,MI,FT,Decision Scientist,204500,M
2023,SE,FT,Data Scientist,204500,M
2023,SE,FT,Machine Learning Scientist,204500,M
2023,MI,FT,Decision Scientist,204500,M
2023,SE,FT,Machine Learning Engineer,204500,M
2023,SE,FT,Decision Scientist,204500,M
2023,SE,FT,Machine Learning Engineer,204500,M
2023,SE,FT,Research Scientist,204500,M
2023,SE,FT,Decision Scientist,204500,M
2023,SE,FT,Decision Scientist,204500,M
2023,SE,FT,Machine Learning Engineer,204500,M
2023,SE,FT,Machine Learning Engineer,204500,M
2023,SE,FT,Decision Scientist,204500,M
2023,SE,FT,Data Scientist,204500,M
2023,SE,FT,Machine Learning Engineer,204500,M
2023,SE,FT,Data Analyst,204500,M
2023,MI,FT,Data Scientist,204500,M
2023,SE,FT,Business Intelligence Engineer,204500,M
2023,SE,FT,Decision Scientist,204500,M
2023,SE,FT,Data Analyst,204500,M
2023,SE,FT,Machine Learning Engineer,204500,M
2023,SE,FT,Data Analyst,204500,M
2023,SE,FT,Decision Scientist,204500,M
2023,SE,FT,Machine Learning Engineer,204500,M
2023,SE,FT,Machine Learning Engineer,204500,M
2023,SE,FT,Machine Learning Engineer,204500,M
2023,SE,FT,Machine Learning Engineer,204500,M
2023,SE,FT,Decision Scientist,204500,M
2023,EX,FT,Data Engineer,204500,M
2023,SE,FT,Decision Scientist,204500,M
2023,EX,FT,Data Engineer,204500,M
2023,SE,FT,Machine Learning Engineer,204500,M
2023,SE,FT,Data Engineer,204500,M
2023,SE,FT,Machine Learning Engineer,204500,M
2023,SE,FT,Decision Scientist,204500,M
2023,SE,FT,Machine Learning Engineer,204500,M
2023,SE,FT,Machine Learning Engineer,204500,M
2023,SE,FT,Machine Learning Engineer,204500,M
2023,SE,FT,Data Engineer,204500,M
2023,EX,FT,Head of Data,204500,M
2023,SE,FT,Data Analyst,204500,M
2023,SE,FT,Machine Learning Engineer,204500,M
2023,SE,FT,Machine Learning Engineer,204500,M
2023,SE,FT,Machine Learning Engineer,204500,M
2023,SE,FT,Machine Learning Engineer,204500,M
2023,SE,FT,Machine Learning Engineer,204500,M
2023,SE,FT,Machine Learning Engineer,204500,M
2023,SE,FT,Data Analytics Manager,204500,M
2023,SE,FT,Machine Learning Engineer,204500,M
2023,SE,FT,Machine Learning Engineer,204500,M
2023,SE,FT,Machine Learning Engineer,204500,M
2022,SE,FT,Machine Learning Engineer,204500,M
2022,SE,FT,Machine Learning Engineer,204500,M
2022,SE,FT,Machine Learning Engineer,204500,M
2022,SE,FT,Machine Learning Engineer,204500,M
2022,SE,FT,Machine Learning Engineer,204500,M
2022,SE,FT,Machine Learning Engineer,204500,M
2024,SE,FT,Data Engineer,204300,M
2023,SE,FT,Business Intelligence Engineer,204300,M
2024,SE,FT,Data Scientist,204200,M
2022,SE,FT,Data Scientist,204100,M
2023,SE,FT,Machine Learning Engineer,204060,M
2024,SE,FT,Business Intelligence,204000,M
2024,SE,FT,Machine Learning Engineer,204000,M
2024,SE,FT,Machine Learning Engineer,204000,M
2024,SE,FT,Data Science,204000,M
2024,SE,FT,Data Engineer,204000,M
2024,SE,FT,Data Science,204000,M
2024,EX,FT,Data Science,204000,M
2024,SE,FT,Data Scientist,204000,M
2023,MI,FT,Analytics Engineer,204000,M
2023,SE,FT,Data Engineer,204000,M
2023,SE,FT,Data Scientist,204000,M
2023,SE,FT,Data Science Manager,204000,M
2023,SE,FT,Data Scientist,204000,M
2023,SE,FT,Data Architect,204000,M
2023,SE,FT,Data Architect,204000,M
2023,MI,FT,Data Scientist,204000,M
2023,SE,FT,Machine Learning Engineer,204000,M
2023,SE,FT,Machine Learning Engineer,204000,M
2023,SE,FT,AI Architect,204000,M
2023,SE,FT,AI Architect,204000,M
2023,SE,FT,Data Scientist,204000,M
2023,SE,FT,AI Architect,204000,M
2023,SE,FT,AI Architect,204000,M
2023,MI,FT,Data Engineer,204000,M
2023,SE,FT,Data Architect,204000,M
2023,SE,FT,Data Architect,204000,M
2023,MI,FT,Data Engineer,204000,M
2023,SE,FT,Data Scientist,203920,M
2024,MI,FT,Data Analytics Manager,203900,M
2024,EX,FT,Machine Learning Engineer,203800,M
2023,SE,FT,Data Scientist,203649,M
2024,MI,FT,Data Scientist,203500,M
2024,MI,FT,Data Engineer,203500,M
2023,SE,FT,Data Scientist,203500,M
2023,SE,FT,Data Scientist,203500,M
2023,SE,FT,ML Engineer,203500,M
2022,SE,FT,Data Scientist,203500,M
2022,SE,FT,Analytics Engineer,203500,M
2022,SE,FT,Data Scientist,203500,M
2023,SE,FT,Data Engineer,203300,M
2023,SE,FT,Data Engineer,203100,M
2023,EX,FT,Director of Data Science,203016,M
2024,MI,FT,ML Engineer,203000,M
2024,SE,FT,Research Engineer,203000,M
2024,SE,FT,Machine Learning Engineer,203000,M
2023,EN,FT,Data Analyst,203000,M
2023,SE,FT,Data Scientist,203000,M
2023,SE,FT,Research Engineer,203000,M
2023,SE,FT,Research Engineer,203000,M
2023,SE,FT,Data Scientist,203000,M
2022,SE,FT,Machine Learning Engineer,202900,L
2022,SE,FT,Machine Learning Engineer,202900,L
2024,SE,FT,Business Intelligence Engineer,202800,M
2024,SE,FT,Data Analyst,202800,M
2024,SE,FT,Business Intelligence Engineer,202800,L
2024,SE,FT,Business Intelligence Engineer,202800,L
2024,SE,FT,Business Intelligence Engineer,202800,M
2024,SE,FT,Data Scientist,202800,M
2024,SE,FT,Business Intelligence Engineer,202800,M
2024,SE,FT,Data Scientist,202800,M
2024,SE,FT,Data Scientist,202800,M
2023,SE,FT,Business Intelligence Engineer,202800,L
2023,SE,FT,Business Intelligence Engineer,202800,L
2023,SE,FT,Business Intelligence Engineer,202800,L
2023,SE,FT,Business Intelligence Engineer,202800,L
2023,SE,FT,Business Intelligence Engineer,202800,L
2023,SE,FT,Business Intelligence Engineer,202800,L
2023,SE,FT,Business Intelligence Engineer,202800,L
2023,SE,FT,Business Intelligence Engineer,202800,L
2023,SE,FT,Business Intelligence Engineer,202800,L
2023,SE,FT,Business Intelligence Engineer,202800,L
2023,SE,FT,Business Intelligence Engineer,202800,L
2023,SE,FT,Business Intelligence Engineer,202800,L
2023,SE,FT,Business Intelligence Engineer,202800,L
2023,SE,FT,Data Analyst,202800,L
2022,SE,FT,Data Scientist,202800,L
2024,SE,FT,Data Architect,202730,M
2024,SE,FT,Data Scientist,202600,M
2023,SE,FT,Data Scientist,202600,M
2023,SE,FT,Data Scientist,202600,M
2023,SE,FT,Data Scientist,202600,M
2024,SE,FT,Data Scientist,202500,M
2024,SE,FT,Data Architect,202500,M
2023,SE,FT,Data Engineer,202500,M
2023,MI,FT,Data Engineer,202400,M
2023,SE,FT,Data Engineer,202400,M
2023,SE,FT,Machine Learning Engineer,202353,M
2023,SE,FT,ML Engineer,202353,M
2024,SE,FT,Research Scientist,202350,M
2024,SE,FT,Research Scientist,202350,M
2023,SE,FT,Research Scientist,202350,M
2023,SE,FT,Research Scientist,202350,M
2023,SE,FT,Research Scientist,202350,M
2024,SE,FT,Research Engineer,202000,M
2024,SE,FT,Data Engineer,202000,M
2024,MI,FT,Machine Learning Engineer,202000,M
2023,SE,FT,BI Analyst,202000,M
2023,SE,FT,BI Analyst,202000,M
2023,SE,FT,Data Scientist,202000,M
2023,SE,FT,Data Scientist,202000,M
2023,SE,FT,Data Engineer,202000,M
2023,SE,FT,Data Scientist,202000,M
2023,SE,FT,Data Scientist,202000,M
2023,SE,FT,Data Scientist,202000,M
2023,SE,FT,Data Scientist,202000,M
2023,SE,FT,Data Scientist,202000,M
2023,SE,FT,Data Engineer,202000,M
2023,SE,FT,Data Engineer,202000,M
2024,SE,FT,Data Engineer,201900,M
2024,SE,FT,Data Engineer,201900,M
2023,EX,FT,Director of Data Science,201900,M
2024,SE,FT,Data Architect,201700,M
2023,SE,FT,Data Scientist,201700,M
2023,SE,FT,Data Scientist,201650,M
2023,SE,FT,Data Scientist,201650,M
2024,MI,FT,Data Science Manager,201450,M
2023,SE,FT,Data Scientist,201450,M
2023,SE,FT,Data Engineer,201450,M
2023,SE,FT,Data Scientist,201450,M
2024,SE,FT,Machine Learning Engineer,201400,M
2024,SE,FT,Machine Learning Engineer,201400,M
2024,MI,FT,Data Science,201400,M
2024,SE,FT,Data Engineer,201400,M
2024,MI,FT,Data Scientist,201400,M
2024,MI,FT,Data Scientist,201400,M
2023,SE,FT,Data Scientist,201036,M
2024,SE,FT,Machine Learning Scientist,201000,M
2024,EX,FT,Data Engineer,201000,M
2024,SE,FT,Research Scientist,201000,M
2023,SE,FT,Data Scientist,201000,M
2023,SE,FT,Data Scientist,201000,M
2023,SE,FT,Data Scientist,201000,M
2022,SE,FT,Machine Learning Engineer,201000,M
2022,SE,FT,Machine Learning Engineer,201000,M
2022,SE,FT,Data Analyst,201000,M
2022,SE,FT,Machine Learning Engineer,201000,M
2024,SE,FT,Machine Learning Engineer,200800,M
2024,MI,FT,Prompt Engineer,200800,M
2024,SE,FT,Research Engineer,200800,M
2023,SE,FT,Machine Learning Engineer,200800,M
2023,SE,FT,Research Engineer,200800,M
2024,SE,FT,Data Scientist,200740,M
2024,SE,FT,Data Lead,200400,M
2024,SE,FT,Analytics Engineer,200400,M
2024,MI,FT,Analytics Engineer,200400,M
2024,SE,FT,Data Management Specialist,200400,M
2024,MI,FT,Business Intelligence Analyst,200400,M
2024,MI,FT,Data Scientist,200300,M
2024,SE,FT,Data Analyst,200200,M
2023,SE,FT,Data Scientist,200160,M
2023,SE,FT,Data Scientist,200160,M
2022,SE,FT,Data Engineer,200100,M
2024,SE,FT,Data Architect,200070,M
2024,SE,FT,ML Engineer,200070,M
2024,EX,FT,AI Engineer,200070,M
2024,SE,FT,Data Scientist,200070,M
2024,SE,FT,ML Engineer,200000,M
2024,SE,FT,Data Scientist,200000,M
2024,SE,FT,Research Scientist,200000,M
2024,MI,FT,Research Analyst,200000,M
2024,SE,FT,Applied Scientist,200000,M
2024,MI,FT,Machine Learning Engineer,200000,M
2024,EX,FT,Head of Data,200000,M
2024,SE,FT,Data Engineer,200000,M
2024,EX,FT,Business Intelligence,200000,M
2024,SE,FT,Machine Learning Engineer,200000,M
2024,SE,FT,Data Engineer,200000,M
2024,EX,FT,Data Science,200000,M
2024,SE,FT,Data Engineer,200000,M
2024,SE,FT,Research Scientist,200000,M
2024,MI,FT,Research Engineer,200000,M
2024,SE,FT,Machine Learning Engineer,200000,M
2024,SE,FT,Data Scientist,200000,M
2024,EX,FT,Director of Business Intelligence,200000,M
2024,SE,FT,Research Scientist,200000,M
2024,MI,FT,Machine Learning Engineer,200000,M
2024,MI,FT,Data Scientist,200000,M
2024,SE,FT,Data Scientist,200000,M
2024,MI,FT,Data Scientist,200000,M
2024,SE,FT,Data Analyst,200000,M
2024,EX,FT,Data Science,200000,M
2024,MI,FT,Data Scientist,200000,M
2024,SE,FT,Data Scientist,200000,M
2024,SE,FT,Machine Learning Engineer,200000,M
2024,SE,FT,MLOps Engineer,200000,M
2024,SE,FT,Data Engineer,200000,M
2024,SE,FT,Data Engineer,200000,M
2024,SE,FT,Data Science,200000,M
2024,EX,FT,Business Intelligence,200000,M
2024,MI,FT,Data Engineer,200000,M
2024,SE,FT,Data Engineer,200000,M
2024,SE,FT,Data Engineer,200000,M
2024,SE,FT,Research Scientist,200000,M
2024,SE,FT,ML Engineer,200000,M
2024,MI,FT,Research Scientist,200000,M
2024,MI,FT,Machine Learning Scientist,200000,M
2024,MI,FT,Machine Learning Engineer,200000,M
2024,MI,FT,Data Engineer,200000,M
2024,SE,FT,Machine Learning Engineer,200000,M
2024,SE,FT,Machine Learning Engineer,200000,M
2024,SE,FT,Machine Learning Engineer,200000,M
2024,MI,FT,Data Infrastructure Engineer,200000,M
2024,MI,FT,Data Product Manager,200000,M
2024,MI,FT,AI Research Engineer,200000,L
2024,SE,FT,Machine Learning Engineer,200000,M
2024,MI,FT,Prompt Engineer,200000,M
2024,MI,FT,AI Engineer,200000,M
2024,SE,FT,Machine Learning Engineer,200000,M
2024,SE,FT,Data Architect,200000,M
2024,MI,FT,Machine Learning Engineer,200000,M
2024,EN,FT,Research Analyst,200000,M
2024,SE,FT,Data Scientist,200000,M
2024,SE,FT,Data Engineer,200000,M
2024,MI,FT,Machine Learning Engineer,200000,L
2024,SE,FT,Data Analyst,200000,M
2024,SE,FT,Data Architect,200000,M
2024,MI,FT,AI Engineer,200000,M
2024,SE,FT,Data Engineer,200000,M
2024,SE,FT,Data Engineer,200000,M
2024,SE,FT,Research Scientist,200000,M
2024,SE,FT,Machine Learning Engineer,200000,M
2024,SE,FT,AI Engineer,200000,M
2024,SE,FT,Data Scientist,200000,M
2024,SE,FT,Data Engineer,200000,M
2024,SE,FT,Research Analyst,200000,M
2023,MI,FT,Data Engineer,200000,M
2023,MI,FT,Data Science,200000,M
2023,SE,FT,Machine Learning Scientist,200000,M
2023,SE,FT,Data Engineer,200000,M
2023,SE,FT,Machine Learning Engineer,200000,M
2023,SE,FT,Machine Learning Engineer,200000,M
2023,EX,FT,NLP Engineer,200000,M
2023,SE,FT,Data Architect,200000,M
2023,SE,FT,Research Scientist,200000,M
2023,SE,FT,Machine Learning Engineer,200000,M
2023,MI,FT,Data Engineer,200000,M
2023,SE,FT,Data Engineer,200000,M
2023,SE,FT,Machine Learning Engineer,200000,M
2023,SE,FT,Machine Learning Engineer,200000,M
2023,SE,FT,Data Scientist,200000,M
2023,SE,FT,Machine Learning Scientist,200000,M
2023,SE,FT,Machine Learning Engineer,200000,M
2023,SE,FT,Data Scientist,200000,M
2023,SE,FT,Research Scientist,200000,M
2023,SE,FT,Data Engineer,200000,M
2023,SE,FT,Data Engineer,200000,M
2023,SE,FT,Machine Learning Engineer,200000,M
2023,SE,FT,Research Engineer,200000,M
2023,SE,FT,Data Analyst,200000,M
2023,SE,FT,Machine Learning Engineer,200000,M
2023,SE,FT,Machine Learning Engineer,200000,M
2023,EX,FT,Head of Data,200000,M
2023,SE,FT,Machine Learning Engineer,200000,M
2023,EX,FT,Analytics Engineer,200000,M
2023,MI,FT,Machine Learning Engineer,200000,M
2023,SE,FT,Machine Learning Engineer,200000,M
2023,SE,FT,Machine Learning Engineer,200000,M
2023,SE,FT,Data Engineer,200000,M
2023,SE,FT,Data Engineer,200000,M
2023,SE,FT,Data Infrastructure Engineer,200000,M
2023,SE,FT,Analytics Engineer,200000,L
2023,SE,FT,Machine Learning Engineer,200000,M
2023,SE,FT,Data Scientist,200000,M
2023,SE,FT,Machine Learning Engineer,200000,M
2023,MI,FT,Machine Learning Engineer,200000,M
2023,EX,FT,Machine Learning Engineer,200000,M
2023,SE,FT,Machine Learning Engineer,200000,M
2023,SE,FT,Machine Learning Engineer,200000,M
2023,SE,FT,Data Engineer,200000,M
2023,SE,FT,Data Engineer,200000,M
2023,EX,FT,Data Engineer,200000,M
2023,SE,FT,Data Engineer,200000,M
2023,MI,FT,Data Engineer,200000,M
2023,MI,FT,Research Scientist,200000,M
2023,MI,FT,Research Scientist,200000,M
2023,SE,FT,Data Engineer,200000,M
2023,SE,FT,Machine Learning Engineer,200000,M
2023,SE,FT,Data Architect,200000,M
2023,SE,FT,Data Analyst,200000,M
2023,SE,FT,Machine Learning Engineer,200000,M
2023,SE,FT,Business Intelligence Analyst,200000,M
2023,EN,FT,Research Scientist,200000,M
2023,SE,FT,Research Scientist,200000,M
2023,SE,FT,Research Scientist,200000,M
2023,SE,FT,Data Scientist,200000,M
2023,SE,FT,AI Architect,200000,L
2023,MI,FT,Machine Learning Engineer,200000,M
2023,SE,FT,Machine Learning Engineer,200000,M
2023,SE,FT,Data Engineer,200000,M
2023,SE,FT,Machine Learning Engineer,200000,M
2023,SE,FT,Research Scientist,200000,M
2023,SE,FT,Machine Learning Scientist,200000,M
2023,SE,FT,Machine Learning Engineer,200000,M
2023,SE,FT,Research Engineer,200000,M
2023,MI,FT,Research Scientist,200000,M
2023,SE,FT,Machine Learning Scientist,200000,M
2023,EX,FT,Data Engineer,200000,M
2023,SE,FT,Machine Learning Engineer,200000,M
2023,SE,FT,Data Scientist,200000,M
2023,SE,FT,Data Scientist,200000,M
2023,SE,FT,Machine Learning Engineer,200000,M
2023,SE,FT,Data Engineer,200000,M
2023,SE,FT,Data Engineer,200000,M
2023,SE,FT,Machine Learning Engineer,200000,M
2023,MI,FT,Data Science Lead,200000,M
2023,SE,FT,Research Engineer,200000,M
2023,SE,FT,Research Scientist,200000,M
2023,MI,FT,Machine Learning Engineer,200000,M
2023,SE,FT,Machine Learning Engineer,200000,M
2023,EX,FT,Data Engineer,200000,M
2023,SE,FT,Machine Learning Engineer,200000,M
2023,MI,FT,Research Engineer,200000,M
2023,SE,FT,Data Architect,200000,M
2023,SE,FT,Data Engineer,200000,M
2023,MI,FT,AI Developer,200000,M
2023,SE,FT,Data Analyst,200000,M
2023,SE,FT,Data Engineer,200000,M
2023,EX,FT,Data Scientist,200000,M
2023,SE,FT,Data Scientist,200000,M
2023,SE,FT,Data Scientist,200000,M
2023,SE,FT,Research Scientist,200000,M
2023,SE,FT,Research Scientist,200000,M
2023,SE,FT,Research Engineer,200000,M
2023,EX,FT,Data Scientist,200000,M
2023,MI,FT,Data Scientist,200000,M
2023,MI,FT,Machine Learning Scientist,200000,S
2023,MI,FT,Data Engineer,200000,M
2023,SE,FT,Research Scientist,200000,M
2023,SE,FT,Research Scientist,200000,M
2023,MI,FT,Machine Learning Engineer,200000,M
2023,SE,FT,Machine Learning Engineer,200000,M
2023,SE,FT,Machine Learning Engineer,200000,M
2023,SE,FT,Data Engineer,200000,M
2023,SE,FT,Data Architect,200000,M
2023,SE,FT,Research Scientist,200000,M
2023,EX,FT,Data Engineer,200000,M
2023,SE,FT,Analytics Engineer,200000,M
2023,SE,FT,ML Engineer,200000,M
2023,SE,FT,Computer Vision Engineer,200000,S
2023,EX,FT,Data Scientist,200000,M
2023,SE,FT,Data Lead,200000,M
2023,SE,FT,Research Scientist,200000,M
2023,SE,FT,Research Scientist,200000,M
2023,SE,FT,Data Engineer,200000,M
2022,EX,FT,Data Engineer,200000,M
2022,EN,FT,AI Scientist,200000,L
2022,SE,FT,Data Engineer,200000,M
2022,SE,FT,Data Engineer,200000,M
2022,SE,FT,Marketing Data Analyst,200000,S
2022,SE,FT,Data Scientist,200000,M
2022,SE,FT,Machine Learning Manager,200000,M
2022,SE,FT,BI Analyst,200000,S
2022,SE,FT,Data Engineer,200000,M
2022,SE,FT,Data Engineer,200000,M
2022,SE,FT,Machine Learning Engineer,200000,M
2022,EX,FT,Machine Learning Scientist,200000,S
2022,EX,FT,AI Scientist,200000,S
2022,EX,FT,Analytics Engineer,200000,M
2022,SE,FT,Machine Learning Engineer,200000,L
2022,SE,FT,Data Engineer,200000,M
2022,MI,FT,Analytics Engineer,200000,M
2022,SE,FT,Data Engineer,200000,M
2022,MI,FT,AI Scientist,200000,M
2022,SE,FT,Data Science Manager,200000,M
2022,MI,FT,AI Scientist,200000,L
2022,EX,FT,Data Engineer,200000,M
2022,MI,FT,Data Scientist,200000,M
2022,SE,FT,Head of Data,200000,M
2021,SE,FT,Principal Data Engineer,200000,M
2021,MI,FT,Data Engineer,200000,L
2021,MI,FT,Data Engineer,200000,L
2021,SE,FT,Data Analyst,200000,L
2021,SE,FT,Data Engineer,200000,L
2021,SE,FT,Machine Learning Engineer,200000,L
2024,MI,FT,Data Scientist,199700,M
2024,SE,FT,Data Scientist,199700,M
2024,SE,FT,Data Engineer,199700,M
2024,SE,FT,Data Engineer,199700,M
2024,MI,FT,Data Scientist,199700,M
2024,SE,FT,Data Engineer,199700,M
2023,MI,FT,Data Scientist,199700,M
2023,SE,FT,Data Architect,199600,M
2024,SE,FT,Applied Scientist,199500,M
2024,SE,FT,Data Engineer,199467,M
2024,SE,FT,Machine Learning Engineer,199200,M
2024,SE,FT,Machine Learning Engineer,199200,M
2023,SE,FT,Machine Learning Engineer,199200,M
2023,SE,FT,Applied Scientist,199200,M
2023,SE,FT,Machine Learning Engineer,199200,M
